x_o,y_o,x_d,y_d,ear_dep_time,late_dep_time,direct_ridetime,max_ridetime
-3.6020880355097358,-4.478534276244491,-4.088157428729621,-6.415758495174461,37.22856825815536,52.22856825815536,2.9959101357060853,5.392638244270954
3.1846138435226514,-6.276185243102082,4.481398853265109,2.3398203736267114,41.88610966457246,56.88610966457246,13.069571887986172,23.525229398375107
5.669561208599866,-2.2722492735877573,6.223536661699731,-0.22987964224894242,44.016073410662166,59.016073410662166,3.174250408477182,5.713650735258928
3.2059908432599773,-2.6821766386801444,-0.9933564514279789,-0.6727136859662766,18.56727199107217,33.567271991072175,6.983053263752062,12.569495874753713
-6.6056643828164265,-2.591705299429722,-0.23364162583901305,2.176842104289003,10.162458504545313,25.162458504545313,11.938126582640132,21.488627848752238
-2.8775368847756795,4.271696253672143,6.801830801194937,-1.7289131022637383,28.733365626362094,43.733365626362094,17.082719653094006,30.748895375569212
-3.7643116113229222,-5.244259372950295,2.7823361457569327,-4.652955843949176,0.16795915674507111,15.167959156745072,9.859945872926875,17.747902571268376
-5.961414737811195,-6.765773042488901,-2.7012536469240587,-3.415575288960852,31.158576157257833,46.15857615725783,7.011994686544426,12.62159043577997
-0.7615350065021236,1.7747650603427871,6.484827455877788,-5.50911642074962,1.4430194326571766,16.443019432657177,15.411702414894878,27.74106434681078
-5.80845057484629,-2.438768337694963,-4.204756033327341,3.7980751108229516,40.089999058352674,55.089999058352674,9.659586837106009,17.387256306790817
6.7000059310200974,-0.7138229483298852,2.4715071823297965,-0.9148339525301799,4.6867560024873285,19.68675600248733,6.34991070455651,11.42983926820172
-1.1698661374541697,-5.531867650862386,1.9237774859857666,-6.3341622270712135,7.178403495423455,22.178403495423453,4.793974528060775,8.629154150509397
-3.246777129315214,2.657579124176131,-0.06062964166563223,4.214502105315333,52.08051131293298,67.08051131293297,5.31930222962317,9.574744013321705
4.126327347166217,-6.688626861860259,2.42316342021458,0.4096692823532404,44.792584234149004,59.792584234149004,10.949648163493999,19.709366694289198
6.827495471081967,2.240514948362513,5.2736424549246514,-5.330982075090148,30.399858530269206,45.399858530269206,11.593944942811348,20.869100897060427
5.737732054795973,-2.6505596791276194,-0.10436763875416588,-1.8968893303950756,47.39166112627283,62.39166112627283,8.835770062867121,15.90438611316082
-4.088084403172312,-1.2160205094656895,-3.728180222009292,0.3345464249831238,43.696966309236956,58.696966309236956,2.3876819061812613,4.2978274311262705
1.6777920807938678,4.549129430492396,6.160843912251396,5.290447128510024,10.413556563438767,25.413556563438767,6.815895958646223,12.268612725563202
-5.484913321201537,-0.3687836591691731,-5.9473484462891895,4.616708171600411,41.60434218473785,56.60434218473785,7.510339129431271,13.518610432976288
4.575673409347205,-2.6695392115350973,-6.8996488611717846,3.132319095868647,0.3283718154397597,15.328371815439759,19.287957572557616,34.71832363060371
