x_o,y_o,x_d,y_d,ear_dep_time,late_dep_time,direct_ridetime,max_ridetime
4.079399761002119,-6.4182633877198505,-1.2083563737534178,-6.563322369292502,36.98541537052787,51.98541537052787,7.934618192437134,14.282312746386843
-4.892533093920498,-3.497066626485389,1.1021370238765869,6.1649863172582045,28.529853425921786,43.529853425921786,17.05595227611333,30.700714097003992
-2.5483771135540616,6.266468499162661,4.053328412980587,-6.975101417440631,18.51492771735951,33.51492771735951,22.19400373658583,39.949206725854495
-1.859295697651321,6.46962939444224,6.183345398196044,-5.354653369498731,7.614415541955922,22.61441554195592,21.450405870893213,38.61073056760779
-6.7968218266056235,0.018392128833001564,3.887250111271543,1.2580496354569437,3.8624093181521637,18.862409318152164,16.13362401296723,29.04052322334101
-1.6606428398755124,-2.427776360881319,5.244683573558039,6.2434529972591,17.22108883087834,32.221088830878344,16.62726498193445,29.929076967482008
0.5119693049296323,4.735923003623332,0.9780442287976392,-4.477868150978788,5.45914851425556,20.45914851425556,13.838357556783478,24.90904360221026
-6.980492256998382,-0.574894368464097,4.7395968649553595,-0.9796465113190171,8.909073463321928,23.909073463321928,17.590614116007696,31.663105408813852
-2.7364209103396124,-1.51144711451726,6.719352634265123,1.1403639277706148,1.3415093382962417,16.34150933829624,14.730867219699087,26.515560995458358
1.1490986491641273,-3.620177274235906,-2.4021729732695114,4.394978068433391,32.05361784756652,47.05361784756652,13.14998296320953,23.669969333777154
3.7246856141611975,0.48836004993066773,5.719492601470677,6.0619594053967525,50.312614787939474,65.31261478793948,8.879729475423732,15.983513055762717
-1.9410496633392569,-1.4855877029592373,1.3094212003438805,0.413486766157952,39.53722465624684,54.53722465624684,5.646866433566311,10.16435958041936
3.3866638344045406,-1.983706141618626,6.529923294626528,-2.2153185756927813,4.656875733714521,19.65687573371452,4.727671709865094,8.509809077757168
4.9370096655583495,1.028640822515662,1.3432172789126327,-5.903146900715259,32.193819390155376,47.193819390155376,11.712015441676005,21.081627795016807
-1.2372839964933178,-0.35655850613264306,0.8355484849233212,6.6043960372035215,4.027916458343452,19.02791645834345,10.894536518981365,19.610165734166458
4.420516983007515,-2.5440983685801406,-5.8045580206048975,0.32922631740885766,32.32598313852158,47.32598313852158,15.931677424439009,28.67701936399022
-1.3169055323177226,-6.2446929714052715,6.464025863235465,-2.807551604916971,23.630146971552936,38.63014697155293,12.75942306101429,22.966961509825726
-1.2878211510818574,-6.858205814581851,1.7463013187097722,-2.1412420110940387,37.78081638486658,52.78081638486658,8.412800071408716,15.143040128535688
2.002467103196679,6.269432953510355,-3.253497571902491,-1.9037100307930004,36.36259743441513,51.36259743441513,14.575912305665616,26.236642150198108
1.758355254484954,5.868993200087234,-4.4264179095561484,1.9186587195305158,42.46008578746135,57.46008578746135,11.008054487399951,19.81449807731991
