x_o,y_o,x_d,y_d,ear_dep_time,late_dep_time,direct_ridetime,max_ridetime
5.7641237833008265,6.355236652210877,3.537045468687987,4.691623072413696,25.178070481823397,40.1780704818234,4.169753939405155,7.505557090929278
1.517881559052448,6.181187282550852,4.70100870112908,-0.77396741532836,43.2440220735689,58.2440220735689,11.473428840875185,20.652171913575334
-0.20569606995420742,-0.21051502329365146,6.562247206111534,3.1440441069947624,17.399393430098026,32.39939343009803,11.3305241308578,20.39494343554404
-4.919098135191806,2.476389875278901,4.585071165256426,1.8320153126446144,16.54066056835277,31.54066056835277,14.288982416681874,25.72016835002737
-3.583108553104939,3.1296973157984915,-5.828936466122842,2.180034680475842,42.41011825237307,57.41011825237307,3.6575408139337555,6.583573465080761
-1.3089686542944001,1.9722155643342099,-0.982335996463096,4.279464835996018,52.78700918344132,67.78700918344131,3.495382413009805,6.291688343417648
-0.1323561810235816,2.0576420223351963,-4.4870000736432605,5.275972033931575,51.908444198353855,66.90844419835386,8.122270979468217,14.620087763042793
0.1324744899620356,-5.621236619150671,-3.9746310496458923,-0.7984615565971351,38.342422359727045,53.342422359727045,9.501937657093913,17.103487782769044
4.770660596602262,-4.813336497073605,-3.700828773985995,-6.515762321300655,34.49832351914049,49.49832351914049,12.961283429765595,23.330310173578074
-3.049695667717214,4.6013756457679555,3.045758899751716,-1.1804990960231203,42.92563171126369,57.92563171126369,12.60219997881873,22.683959961873715
-6.1653520233197465,2.3433984180951537,-0.9416778753054516,4.174900033083276,9.807217907017547,24.807217907017545,8.303169996047185,14.945705992884932
6.1936879176504505,1.6853039882176404,2.5807472005212126,3.0447201888282507,21.584510097805637,36.584510097805634,5.790340605002358,10.422613089004244
-4.124281585586558,6.256994081446326,-1.6787540281634383,-4.746357408099876,26.124742145842255,41.124742145842255,16.90775814034441,30.433964652619935
1.4547754126249117,-2.586685484567794,2.9554955569144568,6.168287897028316,24.397656090632672,39.39765609063267,13.323996010726244,23.98319281930724
-2.93696639824363,-4.017979832401576,-1.0583299685918721,0.7476341793096832,27.932788325202278,42.93278832520228,7.683800584523594,13.830841052142468
