x_o,y_o,x_d,y_d,ear_dep_time,late_dep_time,direct_ridetime
-0.4490925227594671,-3.405680036007451,6.264914618404733,3.888688003989124,19.174731738951774,34.17473173895178,23.79339434987109
-2.738158099538216,-4.365504560360215,1.4222108382709173,-3.160275156610106,13.418517343218467,28.41851734321847,10.39542140842118
3.4901118632955974,-0.70668912244704,1.3430571802735063,-2.4124821900175846,34.26124496490898,49.26124496490898,6.581241911315128
4.511754656257599,1.1151042561018318,-5.653748135993016,3.6009679163407853,39.84882951095646,54.84882951095646,25.116084872084215
-6.735141254752087,-0.18554545072339845,-0.7646568257511079,-1.0015078460585602,2.5698192550375873,17.569819255037586,14.462360759497557
-0.7421654384402299,4.048415261979438,-0.7192288468529622,-2.059757002998235,68.45305777933669,83.45305777933669,14.659716789687526
-2.6434114386677123,0.995812288954335,-1.3573803079669169,4.454595503420665,79.67899941410376,94.67899941410376,8.856311342106276
3.6370173656152556,-3.8584881286381734,-6.073803064763095,4.183026453174145,65.0430302348739,80.0430302348739,30.25961175486542
0.9132144585933339,0.9687455361563577,-0.6173905855515089,-3.9678024920029027,49.98561022735042,64.98561022735042,12.404136706614931
-5.221841888746295,-0.17285814961164014,-0.6437548844863645,1.5162136308874539,62.849059373219575,77.84905937321957,11.711371482705676
