x_o,y_o,x_d,y_d,ear_dep_time,late_dep_time,direct_ridetime,max_ridetime
5.7641237833008265,0.17044678709777283,-5.570834758406614,-3.845486587541388,31.248991892556162,46.24899189255616,18.038022716652623,32.46844088997472
1.517881559052448,5.082703423569788,-6.3169798175341425,-1.9146368385583212,2.421188393496724,17.421188393496724,15.756985846037836,28.362574522868105
-0.20569606995420742,4.727272010913458,0.11661742997226376,-3.8989168331123745,29.097504519884396,44.097504519884396,12.948312435268113,23.306962383482606
-4.919098135191806,-4.0608718710352605,3.394035789069058,-4.46235724071761,11.268212959500618,26.268212959500616,12.484234811382038,22.471622660487668
-3.583108553104939,6.355236652210877,5.369818040102947,2.873500196484315,38.73817089654842,53.73817089654842,14.409167654435658,25.936501777984184
-1.3089686542944001,6.181187282550852,3.7715392453566547,2.7767997876260413,25.178070481823397,40.1780704818234,9.173504409523042,16.512307937141475
-0.1323561810235816,-0.21051502329365146,-5.948954384796488,-6.810052339186335,43.2440220735689,58.2440220735689,13.195457239443693,23.751823030998647
-3.081401860300137,3.8123387430415665,3.322125622751436,-1.252786083975229,17.399393430098026,32.39939343009803,12.246896378829296,22.044413481892732
4.770660596602262,-5.880012189331865,0.5774405885219682,-5.102859169896835,16.54066056835277,31.54066056835277,6.39694356052242,11.514498408940357
2.448643087863969,-6.362769270596985,-0.0608730782050646,-6.204782977297605,42.41011825237307,57.41011825237307,3.771726378917574,6.789107482051634
-6.1653520233197465,6.78984773790231,4.495472483001459,-5.100083326170324,9.807217907017547,24.807217907017545,23.95418939750834,43.117540915515015
